customer_id,probability
12346,0.05939992378144495
12347,0.225933952004246
12348,0.09324041085851768
12349,0.18839859879137677
12350,0.09023851096535233
12351,0.10346318725239512
12352,0.5160687982135769
12353,0.0801438518355555
12354,0.10028014807928272
12355,0.05755181082432448
12356,0.21355408158748923
12357,0.32280365644972875
12358,0.09858962162667619
12359,0.2937543890683149
12360,0.2953500403051079
12361,0.07147560919955899
12362,0.7188905810675591
12363,0.06268155710982713
12364,0.18870302091138913
12365,0.1130640821538
12366,0.02972570796159561
12368,0.03338265085351048
12369,0.12006626003021363
12370,0.1990912137136064
12371,0.12673141484212355
12372,0.23466866695230326
12373,0.04869065683837027
12374,0.1274658903481027
12375,0.30054272306361846
12376,0.05807866845362462
12377,0.1448379814793699
12378,0.152652346217769
12379,0.18976009664695373
12380,0.3826920907313302
12381,0.3677497977283995
12382,0.02339314749486772
12383,0.20499867045952933
12384,0.3490018308273129
12385,0.13623845639106227
12386,0.06843661828353532
12387,0.03897617576003128
12388,0.4752840496787367
12389,0.08427891990057852
12390,0.16239131908847002
12391,0.22830471166593833
12392,0.03583718265701358
12393,0.3665356117783174
12394,0.07118716961908449
12395,0.48982689552664843
12396,0.04140241830336202
12397,0.351605884020549
12398,0.2612456081380277
12399,0.18703549213477633
12400,0.04717640000125406
12401,0.03583891695362627
12402,0.08044676107739229
12403,0.09810287120634098
12404,0.024207320891594608
12405,0.12121018870717319
12406,0.44535301839215496
12407,0.25362379853546646
12408,0.400106125301748
12409,0.30797886827336346
12410,0.10571740658281105
12411,0.06663821043902605
12412,0.19158213726702997
12413,0.15981329251648094
12414,0.058131671587446386
12415,0.848608193073192
12416,0.031243017205348476
12417,0.3392046402252935
12418,0.17118471399333043
12419,0.06940055416953345
12420,0.1405087575740237
12421,0.15633084180624982
12422,0.22633248202876696
12423,0.3730475786647309
12424,0.235208067873916
12425,0.08440422568899192
12426,0.05923418008116993
12427,0.1998165589783
12428,0.39401306126079105
12429,0.3784953796540993
12430,0.16479165038767424
12431,0.6627772332459152
12432,0.2019572108397422
12433,0.6169362853224253
12434,0.2741940629492478
12435,0.23867259575200708
12436,0.1537056176969894
12437,0.7977903704641625
12438,0.3838028864143384
12439,0.038190725109435046
12440,0.041934241231810776
12441,0.07880213795334236
12443,0.04450068279224364
12444,0.5348831920633454
12445,0.06783966269978546
12446,0.26239910926328314
12447,0.08512437451549947
12448,0.20927116397307913
12449,0.46791863779641346
12450,0.07634666164454307
12451,0.5798285079465629
12452,0.24724473830953086
12453,0.17887300112276497
12454,0.20496080346745663
12455,0.15637560800713413
12456,0.2516146759656454
12457,0.2626171289059756
12458,0.17933711645765493
12459,0.039897296818232175
12460,0.05794668455837678
12461,0.16460975854432677
12462,0.13208022841701936
12463,0.3348264942735019
