,customer_id,year_month,label,quantity-mean,quantity-std,quantity-skew,price-mean,price-std,price-skew,total-mean,total-max,total-min,total-sum,total-std,total-skew
0,12346,2011-11,0,1.127659574468085,15474.897432570147,-0.00022832675851677922,19.922872340425528,40.53055440055017,4.547689209284886,-1.8164042553191315,127352.94,-127352.94,-85.37099999999919,26554.9726027467,0.00021430304223225347
1,12347,2011-11,0,13.151658767772512,17.701647343226522,10.21657384941461,4.230803317535546,3.7372986737225036,2.511622720581058,36.72782701421801,411.84,8.315999999999999,7749.571499999999,36.05726801630561,6.436852250660203
2,12348,2011-11,0,53.21568627450981,48.700847518494044,0.8221470416300333,6.24735294117647,17.61727460712755,3.224034753732882,65.3335294117647,396.0,1.65,3332.0099999999998,72.93915610982977,2.5281977088536425
3,12349,2011-11,1,9.233644859813085,8.408867107026309,1.5586343977436707,13.870640186915885,50.46212641524421,7.102275577019035,40.818070093457955,412.5,-24.6675,4367.533500000001,54.673882175615255,4.8893573968037325
4,12350,2011-11,0,11.588235294117647,4.345382945285314,0.47255370059046276,6.337941176470588,15.402338911146694,4.098028280303302,32.45647058823529,66.0,14.025,551.76,12.00463800535884,1.1786399131654004
5,12351,2011-11,0,12.428571428571429,8.732533587518736,0.5867618871757124,3.8861428571428576,4.513992966717098,2.9952461594974316,23.6445,38.61,16.334999999999994,496.5345,6.624282517752393,0.620449907329092
6,12352,2011-11,1,5.418367346938775,6.424700192592335,-0.21808451328656422,36.69010714285712,114.58848000396831,4.117993111881818,26.559612244897966,621.225,-621.225,2602.8420000000006,121.47932721683257,-0.6453722099949825
7,12353,2011-11,0,8.833333333333334,3.484957322010111,-0.43954215081005443,4.336750000000001,4.1856066803521665,2.1778935246854143,27.96475,65.66999999999999,8.315999999999999,671.154,14.519321451536346,1.4407907756238272
8,12354,2011-11,0,9.137931034482758,8.832651299446644,1.4866715171452385,7.431258620689657,7.165629300630002,1.5643825236685716,30.70706896551725,89.23200000000001,14.025,1781.0100000000007,14.321574442522168,2.651727348386655
9,12355,2011-11,0,15.514285714285714,18.69943602259237,2.99320168861838,5.064557142857143,4.755491727483927,1.8907309428825003,44.67304285714285,198.0,8.315999999999999,1563.5565,36.48228364892687,2.6753259800956326
10,12356,2011-11,0,24.364285714285714,22.544986430583407,1.714896429833596,5.0042142857142835,6.805653113601379,2.92072971640575,74.40769285714283,700.425,1.4025,10417.076999999997,99.65123091390684,3.6397432405169488
11,12357,2011-11,1,23.509090909090908,20.761014761437167,2.1240480582114616,13.956399999999997,108.8585681543135,12.809027873349068,120.79990000000011,1402.5,16.631999999999998,19931.983500000017,163.1028290194937,3.7322518153244806
12,12358,2011-11,0,13.3,15.31348747185711,2.1180689929804415,8.220771428571428,11.073763728455859,4.207131691613848,75.51979285714289,490.05,2.7225,5286.385500000002,109.05292763808939,2.7958670073749863
13,12359,2011-11,0,6.845108695652174,18.509896549896787,2.4162141295534343,12.12162635869564,28.52570027106607,6.5184293882228665,39.20359646739128,478.5,-112.20000000000002,14426.923499999992,46.16881854950391,5.777139008573619
14,12360,2011-11,0,11.275229357798166,10.284767098916234,6.303739041786665,5.5716261467889865,11.76191322914986,4.518860625513915,31.88655275229354,264.0,-66.0,6951.268499999992,33.60670270943968,3.849061467516669
15,12361,2011-11,0,8.10344827586207,4.177702953830412,0.24058582713608057,6.386637931034482,7.521523469465754,2.1613591082370407,29.088362068965527,54.45,24.3375,843.5625000000002,6.333626960936014,2.7503256491827766
16,12362,2011-11,1,7.915929203539823,5.888369951718294,1.6172874643326285,7.5699225663716785,15.477977865828878,10.91369742142221,31.586913716814138,214.5,-19.305,7138.642499999995,20.217234353455027,4.051789994409433
17,12363,2011-11,0,17.73913043478261,9.250146884850228,-0.3405562497911805,3.814369565217391,4.056620193129294,1.7092151097446362,39.6,114.444,21.78,910.8,25.989544205314566,2.2579878907241633
18,12364,2011-11,0,17.310344827586206,23.011215340741025,6.388681701090337,3.6445086206896566,5.737417398015172,2.9955595453300474,28.527362068965502,106.92,8.315999999999999,1654.586999999999,16.407152596970942,2.3789053560028557
19,12365,2011-11,0,7.521739130434782,4.262623660881677,-0.33870399768572185,50.073913043478264,151.2192352312493,3.136394448980696,23.006021739130432,529.1385,-529.1385,529.1384999999999,159.7922667168561,-0.47187940213337853
20,12366,2011-11,0,98.66666666666667,4.618802153517004,1.7320508075688683,2.7885000000000004,0.0,0.0,275.132,290.004,267.69599999999997,825.396,12.879529805082193,1.732050807568864
21,12368,2011-11,0,18.333333333333332,12.63515171351454,1.0880443165830276,7.24625,6.786050909662365,1.2642198150975905,84.1225,197.01,24.75,1514.205,48.29849374249799,0.635215834964197
22,12369,2011-11,0,13.344086021505376,11.092001253994107,3.517372872107397,5.195725806451612,11.555385958954973,4.850930604054552,31.778467741935483,330.0,8.315999999999999,2955.3975,40.50568372113153,6.058455288295974
23,12370,2011-11,0,12.955223880597014,29.85201810723401,8.05639532125562,5.649895522388061,9.179001378501352,5.761530677357762,35.43444776119401,269.28,2.0625,7122.323999999995,35.88423311474704,3.630321954310215
24,12371,2011-11,0,8.598802395209582,5.6238089825993685,1.8154622222039376,6.579547904191616,9.820847743055062,5.391355252834546,40.18668862275449,594.0,7.721999999999999,6711.177,54.978534292409215,7.9533661043680866
25,12372,2011-11,0,15.26923076923077,9.838131865977811,0.3918587696903313,4.952221153846153,6.403422394844701,2.957357291722521,41.18780769230769,116.82,16.631999999999998,2141.766,27.031259787286697,1.4199978002868225
26,12373,2011-11,0,10.117647058823529,6.522720471777185,0.9509068032059763,7.635294117647058,15.067737426759358,3.6064036354838827,36.48279411764706,132.0,11.22,1860.6225000000002,25.079306956368725,2.3356257801388542
27,12374,2011-11,1,20.4,9.220651178917098,0.5240056232404052,4.93251,9.118252077782211,6.399369054233929,74.12757000000002,330.0,16.83,3706.3785000000007,50.36531827213209,2.859338789216293
28,12375,2011-11,1,7.909090909090909,3.300137738172316,-1.3102098957434525,10.068,18.867564679894436,3.126584981836543,34.544999999999995,66.0,14.025,379.99499999999995,17.420636038905123,0.4364621268949788
29,12376,2011-11,0,18.46153846153846,19.05087655295413,0.8798140660875021,13.25076923076923,23.50638500104403,2.1411911880861547,63.861346153846156,166.32,16.83,830.1975,51.09739540629926,0.9666191295675421
30,12377,2011-11,0,13.848684210526315,10.639648371188331,3.58866362363072,4.521434210526312,7.843779434695138,6.650561253511171,37.19360526315786,132.0,8.315999999999999,5653.427999999995,25.211493978039865,1.76101452330565
31,12378,2011-11,0,11.016611295681063,17.886393053894494,12.625363292157276,5.577164451827243,7.401935491840322,4.849746620881303,29.690790697674405,114.444,7.721999999999999,8936.927999999996,14.12726319943274,2.1995445141959675
32,12379,2011-11,0,9.926829268292684,6.5936379508796925,2.889835427850193,4.77896341463415,5.1294494613382025,3.0839943281748337,32.562749999999994,125.73,-3.2175,2670.1454999999996,17.337245103870067,2.4383338853015597
33,12380,2011-11,1,11.31578947368421,9.529987167468544,2.1970780589780614,25.989546992481188,216.26771900919533,11.249662027602996,42.47577631578948,2489.2725,-2489.2725,11298.556500000002,222.32356681882186,-0.5478221862245639
34,12381,2011-11,1,8.014705882352942,7.789186241210527,0.8247409386680368,6.440338235294118,8.752463142624128,5.016944301452467,30.03703676470586,396.0,-24.75,2042.5184999999985,46.86273179559258,7.249650795283272
35,12382,2011-11,0,-1.0,7.863838263762874,1.848925218273998,30.327,4.535669390195505,1.8613256303158456,-30.327,-30.327,-30.327,-30.327,17.942879898421477,1.5567751167802526
36,12383,2011-11,0,15.29,18.70682638865698,4.435993129109258,5.104440000000001,6.77186583298872,2.006353202458965,30.348614999999985,118.8,-18.5625,3034.8614999999986,21.394416148203252,1.9893387394429756
37,12384,2011-11,1,3.3529411764705883,3.5696844480743013,0.587656863719737,12.002294117647056,15.085607267420103,3.1591801594683253,26.553352941176474,132.0,-16.417499999999997,451.40700000000004,31.673133260286978,2.2474466862952545
38,12385,2011-11,0,9.257575757575758,5.797375018882003,2.1341227433747108,6.356249999999992,5.799867476105347,2.0733280594757253,48.08500000000001,445.5,-24.75,3173.6100000000006,57.248383235484674,5.3557076824257495
39,12386,2011-11,0,35.4,38.73614447630131,1.4608016529431187,3.9451499999999995,3.626802341595141,1.448700860678834,66.3135,123.75,29.205,663.1350000000001,37.6547569704015,0.7172269676161556
40,12387,2011-11,0,14.88888888888889,7.557189365836423,0.002721512014698498,4.557666666666667,8.815837350331504,2.951411973434694,26.388999999999996,55.935,16.631999999999998,237.50099999999998,12.761510039960003,1.7322728993369436
41,12388,2011-11,1,12.876811594202898,11.601316876265134,3.3724469879073746,4.726771739130433,3.019365535615495,0.9991698026269366,43.219358695652176,134.244,4.158,5964.2715,26.83358142131089,1.3586499557387606
42,12389,2011-11,0,12.53061224489796,7.903327465948353,2.105453026003587,4.379571428571428,3.125830174729587,1.7017338794531585,48.265193877551006,336.6,8.315999999999999,2364.9944999999993,51.36572948472636,4.1270497867577784
43,12390,2011-11,0,11.03125,9.454421648608518,1.01061389419561,6.59484375,7.7624236409287795,1.8546508231533494,28.351124999999993,74.25,12.87,907.2359999999998,11.834034868043297,1.9487180953162442
44,12391,2011-11,1,5.016666666666667,6.9983836920874785,5.427289492948311,7.393466666666675,14.443992959863314,7.357442233060351,20.712816666666654,249.48,-12.375,3728.3069999999975,27.79082723337618,4.8607175158798235
45,12392,2011-11,0,10.428571428571429,9.89708951926681,0.7963921120381496,8.308928571428572,5.352064021077688,0.7231243355957139,55.333928571428565,116.82,24.5025,387.3375,42.415825119119326,1.149978692408621
46,12393,2011-11,0,11.651785714285714,8.5146506717408,1.262581253244433,4.180982142857146,3.204757959075041,2.779775564300258,35.01462053571429,233.64,-14.025,3921.637500000001,26.58245964394239,3.989358387101137
47,12394,2011-11,0,30.333333333333332,65.8629112393544,3.307385025187674,5.561722222222221,6.991478289996128,2.641888751564649,77.76266666666668,439.296,11.22,2099.592,107.12557223579324,2.254137511645726
48,12395,2011-11,1,14.07960199004975,18.917812554330798,3.809569177761022,5.860537313432835,7.996226195984626,3.39835486281488,32.26932089552239,148.5,-24.5025,6486.133500000001,21.87240332451514,2.2104818167105287
49,12396,2011-11,0,9.092307692307692,3.975405155936455,0.2560451521533987,3.7939846153846166,3.5870508527301515,2.382563970040511,23.643992307692304,32.834999999999994,11.22,1536.8594999999998,5.809549575437939,-0.4443058956942874
50,12397,2011-11,1,10.057142857142857,7.790528835997816,1.5285510941206915,5.8336928571428555,7.026100442610993,2.1158109080521426,28.634807142857145,173.25,8.315999999999999,2004.4365000000003,20.439338076772813,5.376658296891344
51,12398,2011-11,0,16.4,8.449006704087427,0.08725986957106066,3.287964705882354,7.29055462681658,7.797484951188801,31.751047058823534,330.0,10.956,2698.8390000000004,37.00964642556557,6.605042232405612
52,12399,2011-11,0,19.98181818181818,16.746891711150084,2.109839531626525,3.3684000000000025,5.754981852927335,3.3212370709457706,29.434500000000003,115.83,5.5440000000000005,3237.7950000000005,15.497291362769458,2.4431248464100688
53,12400,2011-11,0,8.272727272727273,5.8667011018273145,2.184620755340042,4.807499999999999,2.2996912836291745,0.27292152361422456,30.7875,49.005,16.334999999999994,338.6625,8.516687075970328,0.601260448057703
54,12401,2011-11,0,2.2,1.3038404810405297,0.5413870509510844,15.972,7.757544795229996,-0.3162184127667962,27.819,42.075,18.0675,139.095,8.941911603510741,1.116912751794503
55,12402,2011-11,0,8.211267605633802,3.537212352596913,-0.7993980198977839,5.672746478873236,6.60183337840614,2.441511364299818,28.91334507042252,58.41,-21.0375,2052.847499999999,10.834248638524418,-0.8132575441588225
56,12403,2011-11,0,25.9,27.93027031734566,0.8787503103437926,13.518449999999998,11.19036074150427,1.0186748126459613,165.22440000000003,402.732,-29.7,1652.2440000000004,154.12665204824245,0.5682505097287447
57,12404,2011-11,0,1.0,7.863838263762874,1.848925218273998,104.346,4.535669390195505,1.8613256303158456,104.346,104.346,104.346,104.346,17.942879898421477,1.5567751167802526
58,12405,2011-11,0,15.87037037037037,13.692094257024982,1.6295225634331216,5.84802777777778,9.124063747480166,5.6107069480888585,52.26191666666668,528.0,16.433999999999994,2822.1435000000006,70.56902045874716,6.0209308148397485
59,12406,2011-11,1,20.68421052631579,28.481422540002974,4.74960724778176,5.217184210526318,5.33204967158779,2.654707054329188,61.920736842105256,478.5,-302.94,7058.963999999999,73.35492909472465,0.9541656768365328
60,12407,2011-11,0,18.38961038961039,32.064965240879935,6.766660272176875,5.391214285714286,6.9142975969651825,1.9795351339616813,36.60257142857142,148.5,4.752,2818.3979999999997,27.547206068176752,2.3965190554400064
61,12408,2011-11,1,12.479452054794521,12.258266276740708,1.9272933571903614,5.073297945205474,7.14356034229884,4.137190803228636,40.008431506849334,230.67,-24.5025,5841.2310000000025,41.554279118489646,2.6062118019706735
62,12409,2011-11,0,47.893382352941174,37.20055886221852,0.9310188966489689,5.336233455882355,6.338596437589181,3.012847271646174,140.0708658088234,495.0,-201.96,38099.27549999997,95.46132275583997,0.59845938041732
63,12410,2011-11,0,8.071428571428571,6.740459769882738,1.0752367438401973,9.933,13.791911587735125,3.3747186598563763,39.343071428571434,264.0,-14.025,1652.4090000000003,41.58467843266835,4.22746120134377
64,12411,2011-11,0,6.2727272727272725,3.1195515273195493,0.3215285601946351,5.602500000000002,4.32130746583551,1.1502900984387998,26.017499999999995,98.50499999999998,14.025,572.3849999999999,17.662333256719748,3.572962308209633
65,12412,2011-11,0,15.198473282442748,11.663499835831203,1.2053341459795266,4.249820610687024,5.998835416808546,3.2729895278285133,32.509156488549614,146.02499999999995,-9.735,4258.6995,24.390831294068423,1.4157556735796097
66,12413,2011-11,0,5.943396226415095,4.749150103478527,1.0631389299745067,10.242141509433962,10.49400905570987,2.098236804654265,29.124056603773596,92.4,-89.1,1543.5750000000005,24.79300801533887,-1.4695341982399874
67,12414,2011-11,0,8.135135135135135,21.871038894902597,-0.3294773538641387,28.154351351351345,60.28720565503569,2.5691605126627115,30.87774324324324,214.5,-214.5,1142.4765,71.163465937159,-0.21871117101566218
68,12415,2011-11,1,91.81361256544503,103.57831997074942,2.8128099699277,4.875136649214651,19.30121514108232,27.554960039826305,237.3082523560214,2079.0,-701.2499999999999,226629.38100000043,274.1263434165979,2.4757605760437795
69,12416,2011-11,0,12.0,0.0,0.0,2.532,0.9470012143603618,-0.8608571749041469,30.383999999999993,41.58,10.89,334.22399999999993,11.364014572324344,-0.8608571749041486
70,12417,2011-11,0,7.50974930362117,8.585702659680186,2.7405865022135294,9.081756267409476,8.955964543989321,1.737114604490436,29.134357938718644,138.6,-31.4325,10459.234499999993,17.68356933044566,1.6259702404889196
71,12418,2011-11,0,10.553398058252426,8.38267138306559,1.9856169445918932,5.53438834951456,4.963026231264134,0.6887656983245478,32.31036407766991,163.35000000000005,-7.012499999999998,3327.9675000000007,29.770682321755952,2.208328618774773
72,12419,2011-11,0,9.24,5.246268515176603,0.5940747594166323,8.32194,12.996035249836776,2.284171953829359,33.19866,138.6,7.524,829.9664999999999,28.309671335782053,2.5400709431915955
73,12420,2011-11,0,11.89655172413793,18.970550160683658,3.5768258254523175,7.76694827586207,6.75263943017949,1.2875481795167445,34.16012068965518,65.66999999999999,16.631999999999998,990.6435000000001,15.183072367922001,0.7648778276044811
74,12421,2011-11,0,9.827586206896552,8.394103885245741,1.9226631275545953,7.504655172413794,12.894677404659488,2.4825496664549602,26.011681034482766,92.4,-8.25,1508.6775000000005,18.12159282620479,1.754009143915586
75,12422,2011-11,0,14.721590909090908,28.854844401842577,6.091690557228906,26.672062500000006,134.22084676956462,6.966746815123048,38.61890624999998,1092.7125,-1092.7125,6796.927499999997,142.05413576623732,-0.6873247728429278
76,12423,2011-11,0,10.590604026845638,7.296809209009539,0.760646344274576,5.079785234899329,6.675755836915012,2.3669334180530583,26.6164932885906,99.0,-16.83,3965.8574999999996,14.909636132424762,1.6470332613397605
77,12424,2011-11,0,20.77319587628866,21.789956189071365,3.092453147028915,3.7847938144329945,3.087538337103904,1.7015520412520475,55.96017525773192,504.9,-42.075,5428.136999999996,67.89824062863305,3.6418612521752354
78,12425,2011-11,0,11.610526315789473,11.470864792235453,1.2050581113417438,3.9633000000000007,3.2703587344705256,2.1957351704563224,29.193015789473694,116.82,-25.74,2773.336500000001,21.675322715143118,1.166172104109685
79,12426,2011-11,0,7.036585365853658,4.9726290881362,0.8952787879275635,5.9723963414634165,5.674940787061404,2.6477544711859413,26.388128048780484,118.8,-26.235,2163.8264999999997,19.14311066705667,2.364661468823213
80,12427,2011-11,0,6.571428571428571,4.864296008815217,-0.5483772733617296,7.585875,7.432958682169121,2.0475804579891,31.180875000000004,112.2,-56.1,873.0645000000001,32.79845690888776,0.17876038598198996
81,12428,2011-11,1,11.764912280701754,9.412542037915031,1.3149163219851747,7.702952631578945,28.36407069221172,14.065337979204058,43.240768421052636,909.48,-66.0,12323.619,73.18598743436968,8.308669913796269
