customer_id,probability
12346,0.11412789240411537
12347,0.2664712391205185
12348,0.18711402907610422
12349,0.2302165548240156
12350,0.10369955210490803
12351,0.12660843007050734
12352,0.3932540650607534
12353,0.11648778276762564
12354,0.11753273282504387
12355,0.08794651003156266
12356,0.21072295100762573
12357,0.3212014268007716
12358,0.18479686892953115
12359,0.2554256346865508
12360,0.3578900562167945
12361,0.1084442120040382
12362,0.45776033089105106
12363,0.0999093641571959
12364,0.2770967238691917
12365,0.12531706471442872
12366,0.062234409110858285
12368,0.06232720718855901
12369,0.14095640991534433
12370,0.16167710416541434
12371,0.14375705742846254
12372,0.21827946107300594
12373,0.10622640038770609
12374,0.13207674063937458
12375,0.38662390796685525
12376,0.10642510470321163
12377,0.1383796417309123
12378,0.17662449475149836
12379,0.20947914787962393
12380,0.4410393064838622
12381,0.39706568961907657
12382,0.05869752303088692
12383,0.22436325731355847
12384,0.32907785310925297
12385,0.17102867886173848
12386,0.08682555252943798
12387,0.06929911222044817
12388,0.46507487337130604
12389,0.0919718682117562
12390,0.16568679701569633
12391,0.20479504826270253
12392,0.06413288692169018
12393,0.3550722181490436
12394,0.16068278462018007
12395,0.439818256233507
12396,0.06814691516006599
12397,0.25601553859715237
12398,0.24784183117571035
12399,0.2520135140005956
12400,0.07414018845603584
12401,0.06978610336741388
12402,0.1152760575889224
12403,0.16679092711566199
12404,0.05851173254156565
12405,0.16393418316581235
12406,0.3888389179025205
12407,0.2707816883420165
12408,0.39436738295576795
12409,0.37743903379513133
12410,0.10186845594326985
12411,0.08751194202563427
12412,0.21258266071785623
12413,0.172298378523962
12414,0.11911237241554598
12415,0.705129269974235
12416,0.06071738231947106
12417,0.4258964596289465
12418,0.1569924947910614
12419,0.09519982630093975
12420,0.20246336623867528
12421,0.16953405631425067
12422,0.26754615102963325
12423,0.4250950845230161
12424,0.18131242079801338
12425,0.13642632198873045
12426,0.09071018940269313
12427,0.2556552940975103
12428,0.409410121320165
12429,0.29268534872424606
12430,0.2040521035371109
12431,0.5694543765573515
12432,0.2729101263186868
12433,0.6195944302340505
12434,0.29393130718284805
12435,0.3167800491126049
12436,0.18139632444138248
12437,0.717144115012605
12438,0.3281485002210216
12439,0.07503911983123936
12440,0.07302339482822588
12441,0.09261367359940409
12443,0.06946578723353242
12444,0.4639961004468724
12445,0.11084017364751418
12446,0.28180397881221103
12447,0.10164620629091015
12448,0.21728967367763805
12449,0.4373209123028482
12450,0.13379480700552399
12451,0.5444079157866658
12452,0.3395901774933676
12453,0.16527244348023196
12454,0.23171933180296478
12455,0.20520365078178782
12456,0.24650344421279036
12457,0.29845366355425507
12458,0.19705215543910795
12459,0.06468297210684847
12460,0.07032806313488654
12461,0.20343237981588844
12462,0.1633444185837547
12463,0.28658716483672925
